ID,Annotation,Gene_name,Genome_ACC,ORF,Start,Stop,Strand
cg3254,putative membrane protein,0,BX927147,cg3254,3115013.0,3115276.0,-
cg3255,universal stress protein no. 3 / protein E,uspA3,BX927147,cg3255,3115758.0,3116663.0,-
cg3256,putative alkanal monooxygenase ? chain,0,BX927147,cg3256,3116800.0,3117789.0,-
cg3257,hypothetical protein,0,BX927147,cg3257,3117799.0,3117939.0,-
cg3258,putative ribosomal pseudouridine synthase,rluC2,BX927147,cg3258,3117920.0,3118936.0,+
cg3260,,,BX927147,cg3260,,,-
cg3261,"putative transcriptional regulator, GntR-family",0,BX927147,cg3261,3125146.0,3125511.0,-
cg3263,"hypothetical protein, conserved",0,BX927147,cg3263,3125720.0,3127138.0,+
cg3264,"cytoskeletal protein RsmP, regulates rod-shape morphology, conserved",rsmP,BX927147,cg3264,3127198.0,3128073.0,-
cg3265,,,BX927147,cg3265,,,-
cg3266,transposase,tnp5c,BX927147,cg3266,3128550.0,3129788.0,-
cg3267,"putative membrane protein, putative pseudogene, C-terminal fragment",0,BX927147,cg3267,3129610.0,3130530.0,-
cg3268,"putative membrane protein, putative pseudogene",0,BX927147,cg3268,3130527.0,3130778.0,-
cg3269,"putative membrane protein, putative pseudogene",0,BX927147,cg3269,3130783.0,3131037.0,-
cg3270,"putative membrane protein, putative pseudogene, N-terminal fragment",0,BX927147,cg3270,3131037.0,3131243.0,-
cg3271,putative SAM-dependent methyltransferase,0,BX927147,cg3271,3131371.0,3132144.0,+
cg3272,putative membrane protein,0,BX927147,cg3272,3132385.0,3133107.0,-
cg3273,hypothetical protein,0,BX927147,cg3273,3133541.0,3133837.0,-
cg3274,"putative site-specific recombinases, DNA invertase Pin homolog-fragment, putative pseudogene",0,BX927147,cg3274,3134027.0,3134245.0,-
cg3275,ferredoxin no. 1,fdxA,BX927147,cg3275,3134391.0,3134714.0,-
cg3276,,,BX927147,cg3276,,,-
cg3277,"putative protein, ACR, double-stranded ?-helix domain",0,BX927147,cg3277,3134986.0,3135321.0,-
cg3278,"transposase, putative pseudogene",tnp20a,BX927147,cg3278,3136001.0,3136114.0,+
cg3279,"putative dehydrogenase-fragment, putative pseudogene",0,BX927147,cg3279,3136162.0,3136290.0,-
cg3280,"putative secreted protein, horizontally transferred gene ",0,BX927147,cg3280,3136378.0,3137040.0,-
cg3281,"Cu2+/cation-transporting ATPase transmembrane protein, horizontally transferred gene",copB,BX927147,cg3281,3137093.0,3139312.0,-
cg3282,"putative Cu2+/heavy metal binding transport protein, horizontally transferred gene",0,BX927147,cg3282,3139363.0,3139695.0,-
cg3283,"hypothetical protein, horizontally transferred gene",0,BX927147,cg3283,3139571.0,3139744.0,-
cg3284,"two component sensor kinase, copper homeostasis, horizontally transferred gene ",copS (cgtS9),BX927147,cg3284,3139754.0,3140953.0,-
cg3285,"two component response regulator, copper homeostasis, horizontally transferred gene ",copR (cgtR9),BX927147,cg3285,3140950.0,3141672.0,-
cg3286,"putative secreted protein of unknown function, horizontally transferred gene",0,BX927147,cg3286,3142015.0,3142650.0,+
cg3287,"secreted multicopper oxidase, horizontally transferred gene",copO,BX927147,cg3287,3142721.0,3144202.0,+
cg3288,"hypothetical protein, horizontally transferred gene",0,BX927147,cg3288,3144229.0,3144339.0,+
cg3289,"thioredoxin-like protein no. 4, horizontally transferred gene ",tlpA,BX927147,cg3289,3144561.0,3144926.0,+
cg3290,"putative oxidoreductase protein, horizontally transferred gene",0,BX927147,cg3290,3144923.0,3145843.0,-
cg3291,"putative transcriptional regulator, Crp-family, horizontally transferred gene",0,BX927147,cg3291,3146302.0,3146775.0,+
cg3292,"putative copper chaperone, horizontally transferred gene",0,BX927147,cg3292,3146931.0,3147167.0,+
cg3293,"hypothetical protein, horizontally transferred gene",0,BX927147,cg3293,3147373.0,3147690.0,+
cg3294,"hypothetical protein, horizontally transferred gene",0,BX927147,cg3294,3148088.0,3148201.0,-
cg3295,"putative Cd2+/cation transport ATPase, horizontally transferred gene",0,BX927147,cg3295,3148334.0,3150211.0,+
cg3296,"transposase fragment, putative pseudogene",tnp19c,BX927147,cg3296,3150393.0,3150611.0,-
cg3297,"transposase fragment, putative pseudogene",tnp19b,BX927147,cg3297,3150612.0,3150872.0,-
cg3298,"transposase fragment, putative pseudogene",tnp19a,BX927147,cg3298,3150829.0,3150990.0,-
cg3299,thioredoxin no. 1 (EC:5.3.4.1),trxB1,BX927147,cg3299,3151416.0,3151790.0,-
cg3300,putative Cu2+/cation transport ATPase,0,BX927147,cg3300,3151976.0,3152182.0,+
cg3301,putative sugar/metabolite permease of the major facilitator superfamily,0,BX927147,cg3301,3152383.0,3153702.0,+
cg3303,"putative transcriptional regulator, PadR-like-family",0,BX927147,cg3303,3153855.0,3154433.0,-
cg3304,"replicative DNA helicase, maybe involved in folate or lipopolysaccharide biosynthesis, Starch and sucrose metabolism",dnaB,BX927147,cg3304,3154641.0,3156173.0,-
cg3306,50S ribosomal protein L9,rplI,BX927147,cg3306,3156782.0,3157234.0,-
cg3307,single-strand DNA-binding protein,ssb,BX927147,cg3307,3157291.0,3157968.0,-
cg3308,30S ribosomal protein S6,rpsF,BX927147,cg3308,3158005.0,3158292.0,-
cg3309,putative secreted protein,0,BX927147,cg3309,3158421.0,3158564.0,-
cg3311,putative membrane protein,0,BX927147,cg3311,3158652.0,3158843.0,-
cg3312,putative membrane protein,0,BX927147,cg3312,3158840.0,3160300.0,-
cg3313,"membrane carboxypeptidase, penicillin-binding protein",pbp1b (mcrB),BX927147,cg3313,3160346.0,3162508.0,-
cg3314,"hypothetical protein, conserved",0,BX927147,cg3314,3162600.0,3162962.0,-
cg3315,"transcriptional regulator, repressor of the malic enzyme gene malE, MarR-family",malR,BX927147,cg3315,3163196.0,3163657.0,+
cg3316,putative universal stress protein UspA no. 4 or related nucleotide-binding protein,0,BX927147,cg3316,3163688.0,3164629.0,+
cg3317,putative membrane protein,0,BX927147,cg3317,3164685.0,3165158.0,+
cg3318,"putative enzyme involved in biosynthesis of extracellular polysaccharides, conserved",0,BX927147,cg3318,3165226.0,3165549.0,-
cg3319,"hypothetical protein, conserved",0,BX927147,cg3319,3165570.0,3166508.0,-
cg3320,"putative ABC-type transport system, involved in lipoprotein release, permease component",0,BX927147,cg3320,3166556.0,3167821.0,-
cg3321,"putative ABC-type transport system, involved in lipoprotein release, ATPase component",0,BX927147,cg3321,3167818.0,3168510.0,-
cg3322,putative secreted membrane-fusion protein,0,BX927147,cg3322,3168514.0,3170376.0,-
cg3323,D-myo-inositol-1-phosphate synthase,ino1,BX927147,cg3323,3170719.0,3171810.0,+
cg3324,putative secreted protein,0,BX927147,cg3324,3171886.0,3172431.0,-
cg3325,"hypothetical protein, conserved",0,BX927147,cg3325,3172506.0,3173993.0,-
cg3326,hypothetical protein,0,BX927147,cg3326,3174217.0,3174516.0,-
cg3327,starvation-induced DNA protection protein,dps,BX927147,cg3327,3174564.0,3175061.0,-
cg3328,putative formamidopyrimidine-DNA glycosylase protein (EC:3.2.2.23),mutM2,BX927147,cg3328,3175213.0,3176022.0,+
cg3329,"hypothetical protein, conserved",0,BX927147,cg3329,3176259.0,3177410.0,+
cg3330,putative secreted protein,0,BX927147,cg3330,3177463.0,3178038.0,+
cg3331,methylated-DNA-protein-cysteine methyltransferase (EC:2.1.1.63),ogt,BX927147,cg3331,3178035.0,3178511.0,-
cg3332,putative NADPH:quinone oxidoreductase (EC:1.6.5.5),qor3,BX927147,cg3332,3178526.0,3179539.0,-
cg3334,"putative toxine efflux permease, MFS-type",cepA,BX927147,cg3334,3180156.0,3181334.0,+
cg3335,malic enzyme (NADP+) (EC:1.1.1.40),malE (mez),BX927147,cg3335,3181586.0,3182764.0,+
cg3336,putative gluconate kinase (EC:2.7.1.12),gntK,BX927147,cg3336,3183009.0,3184493.0,-
cg3337,putative membrane protein,0,BX927147,cg3337,3184550.0,3185143.0,-
cg3338,putative membrane protein,0,BX927147,cg3338,3185209.0,3185820.0,-
cg3339,"putative FAD-dependent pyridine nucleotide-disulphideoxidoreductase, similar to mercuric reductases",merA,BX927147,cg3339,3185920.0,3187242.0,+
cg3340,putative D-amino acid dehydrogenase deaminating,dadA,BX927147,cg3340,3187239.0,3188471.0,-
cg3341,putative membrane protein,0,BX927147,cg3341,3188562.0,3190067.0,-
cg3342,putative secreted protein,0,BX927147,cg3342,3190191.0,3190514.0,-
cg3343,putative secreted membrane protein,0,BX927147,cg3343,3190762.0,3191085.0,-
cg3344,putative nitroreductase,0,BX927147,cg3344,3191301.0,3191912.0,+
cg3345,hypothetical protein,0,BX927147,cg3345,3192085.0,3193011.0,+
cg3346,leucyl-tRNA synthetase (EC:6.1.1.4),leuS,BX927147,cg3346,3193083.0,3195941.0,-
cg3347,putative secreted or membrane protein,0,BX927147,cg3347,3196030.0,3196461.0,+
cg3348,"putative plasmid maintenance system antidote protein, HigA homolog",0,BX927147,cg3348,3196394.0,3196759.0,-
cg3349,"maleylpyruvate isomerase, GSH-independent (EC:5.2.1.4)",nagL (genM),BX927147,cg3349,3197297.0,3198022.0,-
cg3350,fumarylpyruvate hydrolase,nagK (genF),BX927147,cg3350,3198023.0,3198862.0,-
cg3351,"gentisate 1,2-dioxygenase (EC:1.13.11.4)",nagI (genD),BX927147,cg3351,3198868.0,3199995.0,-
cg3352,"transcriptional regulator of 3-hydroxy-benzoate and gentisate pathway, IclR-family",nagR (genR),BX927147,cg3352,3200215.0,3200991.0,-
cg3353,"gentisate transporter, MFS-type",nagT (genK),BX927147,cg3353,3201089.0,3202390.0,+
cg3354,putative aromatic-ring hydroxylase flavoprotein monooxygenase or 3-hydroxybenzoate 6-hydroxylase (EC:1.14.13.24),genH (nahG),BX927147,cg3354,3202427.0,3203755.0,+
cg3356,"putative Na+/H+-dicarboxylate symporter, DAACS-family",0,BX927147,cg3356,3204359.0,3205612.0,-
cg3357,"tryptophan-specific permease, 5-methyltryptophan resistance",trpP,BX927147,cg3357,3205904.0,3206416.0,+
cg3358,,,BX927147,cg3358,,,-
cg3359,anthranilate synthase component I (EC:4.1.3.27),trpE,BX927147,cg3359,3206711.0,3208267.0,+
cg3360,anthranilate synthase component II (EC:4.1.3.27),trpG,BX927147,cg3360,3208264.0,3208890.0,+
cg3361,anthranilate phosphoribosyltransferase (EC:2.4.2.18),trpD,BX927147,cg3361,3208910.0,3209956.0,+
cg3362,bifunctional indole-3-glycerol phosphate synthase/phosphoribosylanthranilate isomerase,trpCF,BX927147,cg3362,3209949.0,3211373.0,+
cg3363,tryptophan synthase subunit ? (EC:4.2.1.20),trpB,BX927147,cg3363,3211390.0,3212643.0,+
cg3364,tryptophan synthase subunit ? (EC:4.2.1.20),trpA,BX927147,cg3364,3212640.0,3213482.0,+
cg3365,putative ascorbate-specific EIIC component of PTS (E. coli sgaT-like),"ptsA1 (ulaA, rmpC) ",BX927147,cg3365,3213618.0,3215159.0,-
cg3366,putative ascorbate-specific EIIAB component of PTS (E. coli sgaAB-like),"ptsA2 (sgCA, rmpA) ",BX927147,cg3366,3215184.0,3215996.0,-
cg3367,"putative ABC-type multidrug transport system, ATPase component",0,BX927147,cg3367,3216162.0,3217070.0,+
cg3368,putative ABC-transporter permease protein,0,BX927147,cg3368,3217067.0,3218653.0,+
cg3369,"putative protein, old gene name qcrA2 maybe Rieske-type iron-sulfur protein",0,BX927147,cg3369,3218694.0,3219077.0,+
cg3370,putative NADH-dependent flavin oxidoreductase,0,BX927147,cg3370,3219127.0,3220212.0,-
cg3371,"putative secondary Na+/bile acid symporter, bile acid:Na+ symporter BASS-family",0,BX927147,cg3371,3220542.0,3221516.0,+
cg3372,"hypothetical protein, conserved",0,BX927147,cg3372,3221700.0,3222476.0,+
cg3373,"redox-sensing transcriptional regulator, ArsR-family",cyeR,BX927147,cg3373,3222492.0,3222830.0,-
cg3374,"putative NADH-dependent flavin oxidoreductase, Old Yellow Enzyme family, probably involved in oxidative stress response",cye1,BX927147,cg3374,3222971.0,3224053.0,+
cg3375,putative nucleoside-diphosphate-sugar epimerase,0,BX927147,cg3375,3224066.0,3224716.0,+
cg3376,"hypothetical protein, conserved",0,BX927147,cg3376,3224771.0,3224926.0,-
cg3377,"hypothetical protein, conserved",0,BX927147,cg3377,3225048.0,3225206.0,-
cg3378,"hypothetical protein, conserved",0,BX927147,cg3378,3225438.0,3225608.0,-
cg3380,putative short chain dehydrogenase,0,BX927147,cg3380,3226036.0,3226791.0,+
cg3381,"putative sec-independent, twin arginine targeting Tat preprotein translocase subunit",0,BX927147,cg3381,3226868.0,3227050.0,+
cg3382,putative dipeptide/tripeptide permease,0,BX927147,cg3382,3227129.0,3228655.0,-
cg3384,"putative transcriptional regulator, TetR-family, initial characterization (Huang 2006) but so far not hint towards the function",0,BX927147,cg3384,3229049.0,3229606.0,-
cg3385,"catechol 1,2-dioxygenase (EC:1.13.11.37)",catA3 (rhcD2),BX927147,cg3385,3229776.0,3230681.0,-
cg3386,maleylacetate reductase (EC:1.3.1.32),tcbF (rhcM2),BX927147,cg3386,3230708.0,3231799.0,-
cg3387,"myo-Inositol transporter 2, MFS-type",iolT2,BX927147,cg3387,3231866.0,3233392.0,-
cg3388,"putative transcriptional regulator, IclR-family",0,BX927147,cg3388,3233816.0,3235300.0,+
cg3389,"myo-Inositol dehydrogenase, putative oxidoreductase",oxiC,BX927147,cg3389,3235453.0,3236532.0,+
cg3390,"putative myo-Inositol catabolism, sugar phosphate isomerase/epimerase",0,BX927147,cg3390,3236545.0,3237426.0,+
cg3391,myo-Inositol 2-dehydrogenase (EC:1.1.1.18),oxiD,BX927147,cg3391,3237450.0,3238457.0,+
cg3392,myo-Inositol 2-dehydrogenase (EC:1.1.1.18),oxiE,BX927147,cg3392,3238492.0,3239577.0,+
cg3393,putative secreted phosphoesterase,phoC,BX927147,cg3393,3240019.0,3244404.0,+
cg3394,putative secreted protein,0,BX927147,cg3394,3244700.0,3245788.0,+
cg3395,"proline/ectoine carrier, MFS-type",proP,BX927147,cg3395,3245868.0,3247382.0,-
cg3396,"putative membrane protease subunit, stomatin/prohibitin homologs",0,BX927147,cg3396,3247793.0,3248539.0,-
cg3397,hypothetical protein,0,BX927147,cg3397,3248907.0,3249878.0,-
cg3398,putative DNA or RNA helicase of superfamily II,0,BX927147,cg3398,3249976.0,3254907.0,-
cg3399,putative permease of the major facilitator superfamily,0,BX927147,cg3399,3254971.0,3255480.0,-
cg3400,"putative phosphomethylpyrimidine kinase, putative pseudogene, C-terminal fragment",thiD2,BX927147,cg3400,3255652.0,3256122.0,-
cg3401,hypothetical protein,0,BX927147,cg3401,3256161.0,3256412.0,+
cg3402,"putative copper chaperone or Hg2+ permease, MerTP-family",0,BX927147,cg3402,3256488.0,3256694.0,+
cg3403,putative proline/?ine permease of the major facilitator superfamily,0,BX927147,cg3403,3256778.0,3257590.0,-
cg3404,"putative ABC-type putative ironIII dicitrate transporter, substrate-binding lipoprotein",0,BX927147,cg3404,3257704.0,3258732.0,-
cg3405,putative NADPH quinone reductase or Zn-dependent oxidoreductase,0,BX927147,cg3405,3258910.0,3259887.0,+
cg3407,putative membrane protein,0,BX927147,cg3407,3259930.0,3260316.0,+
cg3408,hypothetical protein,0,BX927147,cg3408,3260384.0,3260590.0,-
cg3409,phosphomethylpyrimidine kinase (EC:2.7.4.7),thiD2,BX927147,cg3409,3260698.0,3261498.0,-
cg3410,"hypothetical protein, conserved",0,BX927147,cg3410,3261573.0,3261920.0,+
cg3411,"putative copper chaperone or Hg2+ permease, MerTP-family",0,BX927147,cg3411,3261993.0,3262196.0,+
cg3412,branched-chain amino acid permease azaleucine resistance,azlD,BX927147,cg3412,3262276.0,3262623.0,-
cg3413,branched-chain amino acid permease azaleucine resistance,azlC,BX927147,cg3413,3262616.0,3263329.0,-
cg3414,"hypothetical protein, conserved",0,BX927147,cg3414,3263330.0,3263935.0,-
cg3415,putative poly-A polymerase,pcnA,BX927147,cg3415,3263928.0,3265412.0,-
cg3416,,,BX927147,cg3416,,,-
cg3417,putative NTP pyrophosphohydrolase,0,BX927147,cg3417,3265840.0,3266808.0,+
cg3418,putative secreted protein,0,BX927147,cg3418,3266805.0,3269318.0,+
cg3419,"putative membrane protein, virulence factor MviN-homolog, multidrug/oligosaccharidyl-lipid/polysaccharide MOP flippase ",0,BX927147,cg3419,3269608.0,3272715.0,+
cg3420,"RNA polymerase ?70 factor, ECF subfamily",sigM,BX927147,cg3420,3272969.0,3273574.0,+
cg3422,"thioredoxin reductase (EC:1.8.1.9), involved in oxidative stress response",trxB,BX927147,cg3422,3273679.0,3274632.0,+
cg3423,thioredoxin no. 2 (EC:5.3.4.1),trxC,BX927147,cg3423,3274717.0,3275040.0,+
cg3424,N-acetymuramyl-L-alanine amidase (EC:3.5.1.28),cwlM,BX927147,cg3424,3275096.0,3276307.0,+
cg3425,"hypothetical protein, conserved",0,BX927147,cg3425,3276304.0,3276924.0,-
cg3426,"putative transcriptional regulator involved in chromosome patitioning, putative cell division protein ParB",parB,BX927147,cg3426,3276941.0,3278080.0,-
cg3427,ATPase involved in chromosome partitioning,parA1,BX927147,cg3427,3278140.0,3279063.0,-
cg3428,glucose-inhibited division protein B,gidB,BX927147,cg3428,3279169.0,3279798.0,-
cg3429,"putative inner membrane protein translocase component YidC, SpoIIIJ homolog, cytochrome oxidase biogenesis, Oxa1-family",0,BX927147,cg3429,3279987.0,3280940.0,-
cg3430,"hypothetical protein, conserved",0,BX927147,cg3430,3280996.0,3281295.0,-
cg3431,ribonuclease P (EC:3.1.26.5),rnpA,BX927147,cg3431,3281276.0,3281677.0,-
cg3432,50S ribosomal protein L34,rpmH,BX927147,cg3432,3281717.0,3281860.0,-
cg3433,hypothetical protein,0,BX927147,cg3433,3282127.0,3282348.0,-
cg3434,hypothetical protein,0,BX927147,cg3434,3282471.0,3282632.0,+
cg4000,,,BX927147,cg4000,,,-
cg4001,hypothetical protein,0,BX927147,cg4001,396672.0,396935.0,+
cg4002,hypothetical protein,0,BX927147,cg4002,2970457.0,2970675.0,+
cg4003,,,BX927147,cg4003,,,-
cg4004,"putative protein, conserved- putative pseudogene N-terminal fragment",0,BX927147,cg4004,1140703.0,1140963.0,+
cg4005,putative secreted protein CGP1 region,0,BX927147,cg4005,1406334.0,1406768.0,-
cg4006,hypothetical protein CGP1 region,0,BX927147,cg4006,1409717.0,1409920.0,+
cg4007,hypothetical protein CGP3 region,0,BX927147,cg4007,1947801.0,1948115.0,-
cgr01,16S ribosomal RNA,0,BX927147,cgr01,76083.0,78167.0,+
cgr02,23S ribosomal RNA,0,BX927147,cgr02,78168.0,81642.0,+
cgr03,5S ribosomal RNA,0,BX927147,cgr03,81647.0,81874.0,+
cgr04,16S ribosomal RNA,0,BX927147,cgr04,857081.0,859113.0,+
cgr05,23S ribosomal RNA,0,BX927147,cgr05,859114.0,862583.0,+
cgr07,16S ribosomal RNA,0,BX927147,cgr07,1480826.0,1482354.0,+
cgr08,23S ribosomal RNA,0,BX927147,cgr08,1482745.0,1485830.0,+
cgr10,5S ribosomal RNA,0,BX927147,cgr10,2675385.0,2675507.0,-
cgr11,23S ribosomal RNA,0,BX927147,cgr11,2675621.0,2678707.0,-
cgr12,16S ribosomal RNA,0,BX927147,cgr12,2679098.0,2680627.0,-
cgr14,23S ribosomal RNA,0,BX927147,cgr14,2684487.0,2687571.0,-
cgr17,23S ribosomal RNA,0,BX927147,cgr17,3119509.0,3122594.0,-
cgr18,16S ribosomal RNA,0,BX927147,cgr18,3122985.0,3124513.0,-
cgs01,tmRNA,ssrA (cgb_09185),BX927147,cgs01,848498.0,848922.0,+
cgs02,putative RNase P,cgb_24535,BX927147,cgs02,2342586.0,2343004.0,-
cgtRNA_3528,Ile tRNA,0,BX927147,cgtRNA_3528,14841.0,14927.0,+
cgtRNA_3529,Ala tRNA,0,BX927147,cgtRNA_3529,14937.0,15011.0,+
cgtRNA_3531,Ile tRNA,0,BX927147,cgtRNA_3531,23901.0,23979.0,+
cgtRNA_3533,Leu tRNA,0,BX927147,cgtRNA_3533,49703.0,49791.0,+
cgtRNA_3534,Ser tRNA,0,BX927147,cgtRNA_3534,221746.0,221838.0,+
cgtRNA_3535,Ser tRNA,0,BX927147,cgtRNA_3535,233378.0,233498.0,+
cgtRNA_3536,Arg tRNA,0,BX927147,cgtRNA_3536,233526.0,233603.0,+
cgtRNA_3537,Arg tRNA,0,BX927147,cgtRNA_3537,241638.0,241710.0,+
cgtRNA_3538,Ser tRNA,0,BX927147,cgtRNA_3538,244289.0,244385.0,+
cgtRNA_3539,Ser tRNA,0,BX927147,cgtRNA_3539,256223.0,256346.0,-
cgtRNA_3540,Pro tRNA,0,BX927147,cgtRNA_3540,292466.0,292542.0,-
cgtRNA_3541,Thr tRNA,0,BX927147,cgtRNA_3541,329630.0,329705.0,+
cgtRNA_3542,Tyr tRNA,0,BX927147,cgtRNA_3542,495196.0,495283.0,+
cgtRNA_3543,Thr tRNA,0,BX927147,cgtRNA_3543,495901.0,495975.0,+
cgtRNA_3544,Thr tRNA,0,BX927147,cgtRNA_3544,495976.0,496300.0,+
cgtRNA_3545,Met tRNA,0,BX927147,cgtRNA_3545,496302.0,496413.0,+
cgtRNA_3546,Trp tRNA,0,BX927147,cgtRNA_3546,496503.0,496582.0,+
cgtRNA_3547,Met tRNA,0,BX927147,cgtRNA_3547,834080.0,834216.0,+
cgtRNA_3548,Met tRNA,0,BX927147,cgtRNA_3548,849822.0,849899.0,+
cgtRNA_3549,Arg tRNA,0,BX927147,cgtRNA_3549,898698.0,898775.0,-
cgtRNA_3550,Gln tRNA,0,BX927147,cgtRNA_3550,1019721.0,1019800.0,-
cgtRNA_3551,Leu tRNA,0,BX927147,cgtRNA_3551,1039983.0,1040059.0,+
